label,total_return,xirr,sharpe,sortino,max_drawdown,calmar,final_value,months,deadband,rotations,total_costs,total_taxes,broker
db=0.058,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.058,12,7903.516778682155,0.0,mbank_ike
db=0.060,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.06,12,7903.516778682155,0.0,mbank_ike
db=0.062,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.062,12,7903.516778682155,0.0,mbank_ike
db=0.064,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.064,12,7903.516778682155,0.0,mbank_ike
db=0.066,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.066,12,7903.516778682155,0.0,mbank_ike
db=0.068,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.068,12,7903.516778682155,0.0,mbank_ike
db=0.070,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.07,12,7903.516778682155,0.0,mbank_ike
db=0.072,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.07200000000000001,12,7903.516778682155,0.0,mbank_ike
db=0.074,550.176968023464,0.17104322476902062,1.4704600973501836,3.2235515622386566,-0.24994906422543456,0.684312322988947,570427.3748086515,157,0.074,12,7903.516778682155,0.0,mbank_ike
db=0.076,545.0301747531997,0.16971655117753306,1.4686592996057348,3.223444138616206,-0.24965855436080955,0.679794656394015,565100.8246366299,157,0.076,12,7837.8915175449565,0.0,mbank_ike
db=0.078,545.0301747531997,0.16971655117753306,1.4686592996057348,3.223444138616206,-0.24965855436080955,0.679794656394015,565100.8246366299,157,0.078,12,7837.8915175449565,0.0,mbank_ike
db=0.080,545.0301747531997,0.16971655117753306,1.4686592996057348,3.223444138616206,-0.24965855436080955,0.679794656394015,565100.8246366299,157,0.08,12,7837.8915175449565,0.0,mbank_ike
