label,total_return,xirr,sharpe,sortino,max_drawdown,calmar,final_value,months,deadband,rotations,total_costs,total_taxes,broker
db=0.056,547.6250359829619,0.16846030522044095,1.477999419740712,3.1681339602608123,-0.21784290344246027,0.7733109619746555,560106.1324101036,157,0.056,13,19473.30610658954,0.0,bossa_ike_standard
db=0.058,547.6250359829619,0.16846030522044095,1.477999419740712,3.1681339602608123,-0.21784290344246027,0.7733109619746555,560106.1324101036,157,0.058,13,19473.30610658954,0.0,bossa_ike_standard
db=0.060,547.6250359829619,0.16846030522044095,1.477999419740712,3.1681339602608123,-0.21784290344246027,0.7733109619746555,560106.1324101036,157,0.06,13,19473.30610658954,0.0,bossa_ike_standard
db=0.062,509.02874142074324,0.15810641977304488,1.4620526069988187,3.187594967933499,-0.21784290344246027,0.7257818238490664,520702.13176351856,157,0.062,13,19499.049093262358,0.0,bossa_ike_standard
db=0.064,509.02874142074324,0.15810641977304488,1.4620526069988187,3.187594967933499,-0.21784290344246027,0.7257818238490664,520702.13176351856,157,0.064,13,19499.049093262358,0.0,bossa_ike_standard
db=0.066,509.02874142074324,0.15810641977304488,1.4620526069988187,3.187594967933499,-0.21784290344246027,0.7257818238490664,520702.13176351856,157,0.066,13,19499.049093262358,0.0,bossa_ike_standard
db=0.068,564.516250673345,0.17274795492185244,1.4878017351215302,3.310446709445164,-0.21459315251086097,0.8050021769129345,577350.8301752873,157,0.068,11,16389.889232824244,0.0,bossa_ike_standard
db=0.070,564.516250673345,0.17274795492185244,1.4878017351215302,3.310446709445164,-0.21459315251086097,0.8050021769129345,577350.8301752873,157,0.07,11,16389.889232824244,0.0,bossa_ike_standard
db=0.072,564.516250673345,0.17274795492185244,1.4878017351215302,3.310446709445164,-0.21459315251086097,0.8050021769129345,577350.8301752873,157,0.07200000000000001,11,16389.889232824244,0.0,bossa_ike_standard
db=0.074,564.516250673345,0.17274795492185244,1.4878017351215302,3.310446709445164,-0.21459315251086097,0.8050021769129345,577350.8301752873,157,0.074,11,16389.889232824244,0.0,bossa_ike_standard
db=0.076,564.516250673345,0.17274795492185244,1.4878017351215302,3.310446709445164,-0.21459315251086097,0.8050021769129345,577350.8301752873,157,0.076,11,16389.889232824244,0.0,bossa_ike_standard
db=0.078,564.516250673345,0.17274795492185244,1.4878017351215302,3.310446709445164,-0.21459315251086097,0.8050021769129345,577350.8301752873,157,0.078,11,16389.889232824244,0.0,bossa_ike_standard
db=0.080,564.516250673345,0.17274795492185244,1.4878017351215302,3.310446709445164,-0.21459315251086097,0.8050021769129345,577350.8301752873,157,0.08,11,16389.889232824244,0.0,bossa_ike_standard
